time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,precipType,precipAccumulation,site_catid
2015-09-04T14:00:00Z,Clear,clear-day,0,0,67.41,67.41,61.26,0.81,8.04,126,10,0.16,1015.78,NA,NA,27-137-7001
2015-09-04T15:00:00Z,Clear,clear-day,0,0,70.07,70.07,62.25,0.76,7.77,126,10,0.23,1015.59,NA,NA,27-137-7001
2015-09-04T16:00:00Z,Clear,clear-day,0,0,73.17,73.17,63.44,0.72,9.42,114,10,0.09,1015.27,NA,NA,27-137-7001
2015-09-04T17:00:00Z,Clear,clear-day,0,0,75.19,75.19,64.44,0.69,8.91,117,10,0.03,1015.55,NA,NA,27-137-7001
2015-09-04T18:00:00Z,Clear,clear-day,0,0,77.55,77.55,65.23,0.66,9.05,123,10,0.12,1015.23,NA,NA,27-137-7001
2015-09-04T19:00:00Z,Clear,clear-day,0,0,78.29,78.29,65.68,0.65,10.18,131,10,0.08,1014.74,NA,NA,27-137-7001
2015-09-04T20:00:00Z,Clear,clear-day,0,0,78.32,78.32,65.61,0.65,9.2,128,10,0.15,1014.29,NA,NA,27-137-7001
2015-09-04T21:00:00Z,Clear,clear-day,0,0,78.18,78.18,65.78,0.66,10.11,123,10,0.13,1014,NA,NA,27-137-7001
2015-09-04T22:00:00Z,Clear,clear-day,0,0,77.36,77.36,66.36,0.69,9.85,110,10,0.05,1013.89,NA,NA,27-137-7001
2015-09-04T23:00:00Z,Clear,clear-day,0,0,75.12,75.12,65.04,0.71,7.7,111,10,0.07,1014.04,NA,NA,27-137-7001
2015-09-05T00:00:00Z,Clear,clear-day,0,0,71.66,71.66,63.52,0.76,6.75,101,10,0.01,1013.89,NA,NA,27-137-7001
2015-09-05T01:00:00Z,Clear,clear-night,0,0,70.2,70.2,62.9,0.78,4.49,107,10,0.13,1014.03,NA,NA,27-137-7001
2015-09-05T02:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,68.32,68.32,61.56,0.79,3.59,115,10,0.3,1014.64,NA,NA,27-137-7001
2015-09-05T03:00:00Z,Light Rain,rain,0.0152,0.57,66.53,66.53,61.08,0.83,4.4,119,9.69,0.13,1014.66,rain,NA,27-137-7001
2015-09-05T04:00:00Z,Drizzle,rain,0.007,0.34,65.59,65.59,61.19,0.86,1.08,84,9.88,0.25,1014.7,rain,NA,27-137-7001
2015-09-03T05:00:00Z,Clear,clear-night,0,0,60.58,60.58,59.62,0.97,5.74,83,4.76,0,1014.84,NA,NA,27-137-7001
2015-09-03T06:00:00Z,Clear,clear-night,0,0,59.72,59.72,58.8,0.97,4.3,105,4.62,0.09,1014.89,NA,NA,27-137-7001
2015-09-03T07:00:00Z,Clear,clear-night,0,0,59.98,59.98,58.81,0.96,4.35,105,3.83,0.12,1014.69,NA,NA,27-137-7001
2015-09-03T08:00:00Z,Clear,clear-night,0,0,59.73,59.73,58.65,0.96,4.01,100,2.68,0,1014.72,NA,NA,27-137-7001
2015-09-03T09:00:00Z,Clear,clear-night,0,0,59.86,59.86,58.86,0.96,2.39,99,2.09,0,1014.75,NA,NA,27-137-7001
2015-09-03T10:00:00Z,Foggy,fog,0,0,60.42,60.42,59.37,0.96,3.54,82,1.39,0,1014.69,NA,NA,27-137-7001
2015-09-03T11:00:00Z,Foggy,fog,0,0,60.19,60.19,59.09,0.96,2.7,94,1.5,0,1014.58,NA,NA,27-137-7001
2015-09-03T12:00:00Z,Foggy,fog,0,0,59.55,59.55,58.82,0.97,3.49,94,1.3,0,1014.9,NA,NA,27-137-7001
2015-09-03T13:00:00Z,Clear,clear-day,0,0,60.79,60.79,59.77,0.96,4.31,108,4.39,NA,1015.58,NA,NA,27-137-7001
2015-09-03T14:00:00Z,Clear,clear-day,0,0,62.58,62.58,61.41,0.96,5.69,110,7.77,0,1015.78,NA,NA,27-137-7001
2015-09-03T15:00:00Z,Clear,clear-day,0,0,64.74,64.74,62.15,0.91,6.66,115,7.85,0,1015.85,NA,NA,27-137-7001
2015-09-03T16:00:00Z,Clear,clear-day,0,0,70.11,70.11,62.84,0.78,7.26,126,8.43,0.05,1015.53,NA,NA,27-137-7001
2015-09-03T17:00:00Z,Clear,clear-day,0,0,72.32,72.32,62.86,0.72,7.69,121,8.84,0,1015,NA,NA,27-137-7001
2015-09-03T18:00:00Z,Clear,clear-day,0,0,73.8,73.8,63.22,0.7,8.24,108,9.12,0.05,1015.07,NA,NA,27-137-7001
2015-09-03T19:00:00Z,Clear,clear-day,0,0,74.82,74.82,62.43,0.65,8.41,123,10,0.02,1014.86,NA,NA,27-137-7001
2015-09-03T20:00:00Z,Clear,clear-day,0,0,75.63,75.63,61.92,0.63,7.73,116,10,0.02,1014.74,NA,NA,27-137-7001
2015-09-03T21:00:00Z,Clear,clear-day,0,0,75.32,75.32,60.99,0.61,8.61,114,9.34,0,1014.44,NA,NA,27-137-7001
2015-09-03T22:00:00Z,Clear,clear-day,0,0,74.88,74.88,60.19,0.6,8.17,115,9.37,0,1014.17,NA,NA,27-137-7001
2015-09-03T23:00:00Z,Clear,clear-day,0,0,73.91,73.91,59.63,0.61,7.09,112,10,0.01,1014.08,NA,NA,27-137-7001
2015-09-04T00:00:00Z,Clear,clear-day,0,0,69.75,69.75,58,0.66,5.78,99,10,0,1014.08,NA,NA,27-137-7001
2015-09-04T01:00:00Z,Clear,clear-night,0,0,64.75,64.75,55.65,0.72,4.68,95,10,0,1014.18,NA,NA,27-137-7001
2015-09-04T02:00:00Z,Clear,clear-night,0,0,62.61,62.61,54.33,0.74,3.47,94,10,0.01,1014.68,NA,NA,27-137-7001
2015-09-04T03:00:00Z,Clear,clear-night,0,0,60.48,60.48,52.93,0.76,3.17,94,10,0,1015.23,NA,NA,27-137-7001
2015-09-04T04:00:00Z,Clear,clear-night,0,0,58.72,58.72,52,0.78,2.35,91,10,0,1015.34,NA,NA,27-137-7001
2015-09-02T05:00:00Z,Clear,clear-night,0,0,60.52,60.52,59.01,0.95,1.42,85,9.24,0.01,1013.63,NA,NA,27-137-7001
2015-09-02T06:00:00Z,Clear,clear-night,0,0,59.48,59.48,57.55,0.93,2.6,72,9.24,0.03,1013.39,NA,NA,27-137-7001
2015-09-02T07:00:00Z,Clear,clear-night,0,0,60.53,60.53,58.33,0.92,3.54,75,9.37,0.05,1013.19,NA,NA,27-137-7001
2015-09-02T08:00:00Z,Clear,clear-night,0,0,61.42,61.42,58.65,0.91,3.36,69,9.31,0.01,1012.76,NA,NA,27-137-7001
2015-09-02T09:00:00Z,Clear,clear-night,0,0,61.16,61.16,58.66,0.91,1.35,83,9.39,0,1013.13,NA,NA,27-137-7001
2015-09-02T10:00:00Z,Clear,clear-night,0,0,61.58,61.58,58.1,0.88,3.58,79,9.24,0.17,1013.32,NA,NA,27-137-7001
2015-09-02T11:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,61.71,61.71,58.57,0.89,3.51,77,8.91,0.29,1013.61,NA,NA,27-137-7001
2015-09-02T12:00:00Z,Light Rain,rain,0.0164,0.58,62.94,62.94,59.67,0.89,0.48,85,8.75,0.16,1013.73,rain,NA,27-137-7001
2015-09-02T13:00:00Z,Rain,rain,0.0629,0.75,63.96,63.96,61.44,0.92,4.89,104,8,0.31,1014.44,rain,NA,27-137-7001
2015-09-02T14:00:00Z,Rain,rain,0.0826,0.78,65.31,65.31,62.95,0.92,4.16,101,7.62,0.24,1015,rain,NA,27-137-7001
2015-09-02T15:00:00Z,Light Rain,rain,0.0187,0.6,65.55,65.55,63.46,0.93,7.09,109,6.52,0.23,1015.88,rain,NA,27-137-7001
2015-09-02T16:00:00Z,Light Rain,rain,0.0223,0.62,66.38,66.38,63.47,0.9,3.6,159,9.49,0.07,1016.3,rain,NA,27-137-7001
2015-09-02T17:00:00Z,Clear,clear-day,0.0034,0.12,69.29,69.29,63.74,0.83,3.09,149,9.62,0.03,1014.84,rain,NA,27-137-7001
2015-09-02T18:00:00Z,Clear,clear-day,0.0013,0.02,72.82,72.82,63.95,0.74,5.01,132,9.44,0.04,1013.61,rain,NA,27-137-7001
2015-09-02T19:00:00Z,Clear,clear-day,0,0,74.64,74.64,63.17,0.68,5.57,85,10,0.07,1014.09,NA,NA,27-137-7001
2015-09-02T20:00:00Z,Clear,clear-day,0,0,75.41,75.41,63.55,0.67,7.43,104,10,0.06,1014.07,NA,NA,27-137-7001
2015-09-02T21:00:00Z,Clear,clear-day,0,0,74.44,74.44,64.05,0.7,6.94,117,10,0.16,1013.68,NA,NA,27-137-7001
2015-09-02T22:00:00Z,Clear,clear-day,0,0,73.86,73.86,63.64,0.7,5.25,114,10,0.03,1013.45,NA,NA,27-137-7001
2015-09-02T23:00:00Z,Clear,clear-day,0,0,72.87,72.87,63.52,0.73,4.86,119,10,0.01,1013.3,NA,NA,27-137-7001
2015-09-03T00:00:00Z,Clear,clear-day,0,0,70.59,70.59,63.51,0.78,2.57,91,10,0,1013.5,NA,NA,27-137-7001
2015-09-03T01:00:00Z,Clear,clear-night,0,0,65.94,65.94,62.9,0.9,3.87,100,10,0,1013.7,NA,NA,27-137-7001
2015-09-03T02:00:00Z,Clear,clear-night,0,0,63.57,63.57,61.27,0.92,5.11,87,7.56,0,1014.27,NA,NA,27-137-7001
2015-09-03T03:00:00Z,Clear,clear-night,0,0,61.76,61.76,60.25,0.95,3.87,83,6.46,0.02,1014.56,NA,NA,27-137-7001
2015-09-03T04:00:00Z,Clear,clear-night,0,0,61.29,61.29,59.72,0.95,4.27,84,6.63,0.04,1014.7,NA,NA,27-137-7001
2015-09-01T05:00:00Z,Clear,clear-night,0,0,69.5,69.5,66.54,0.9,2.31,208,8.62,0.02,1011,NA,NA,27-137-7001
2015-09-01T06:00:00Z,Clear,clear-night,0,0,68.97,68.97,66.46,0.92,3.56,232,8.23,0.19,1011.28,NA,NA,27-137-7001
2015-09-01T07:00:00Z,Clear,clear-night,0,0,67.94,67.94,65.79,0.93,2.6,228,6.58,0.18,1011.43,NA,NA,27-137-7001
2015-09-01T08:00:00Z,Clear,clear-night,0,0,65.53,65.53,64.11,0.95,4.03,230,3.48,0.15,1011.31,NA,NA,27-137-7001
2015-09-01T09:00:00Z,Clear,clear-night,0,0,64.46,64.46,63.21,0.96,3.01,244,2.59,0.24,1011.51,NA,NA,27-137-7001
2015-09-01T10:00:00Z,Foggy,fog,0,0,63.91,63.91,62.73,0.96,3,236,1.83,0.12,1011.77,NA,NA,27-137-7001
2015-09-01T11:00:00Z,Foggy,fog,0,0,63.26,63.26,61.8,0.95,2,238,1.84,0.09,1012.1,NA,NA,27-137-7001
2015-09-01T12:00:00Z,Foggy,fog,0,0,62,62,60.86,0.96,3.11,225,1.63,0.09,1012.33,NA,NA,27-137-7001
2015-09-01T13:00:00Z,Clear,clear-day,0,0,64.61,64.61,63.55,0.96,2.33,242,4.55,0.14,1012.67,NA,NA,27-137-7001
2015-09-01T14:00:00Z,Clear,clear-day,0,0,67.32,67.32,65.11,0.93,2.33,224,9.45,0.02,1012.72,NA,NA,27-137-7001
2015-09-01T15:00:00Z,Clear,clear-day,0,0,70.71,70.71,63.32,0.77,2.08,228,9.96,0.03,1012.69,NA,NA,27-137-7001
2015-09-01T16:00:00Z,Clear,clear-day,0,0,72.74,72.74,62.15,0.69,2.82,218,9.96,0.04,1012.7,NA,NA,27-137-7001
2015-09-01T17:00:00Z,Clear,clear-day,0,0,74.84,74.84,59.83,0.6,3.28,227,9.91,0.03,1012.82,NA,NA,27-137-7001
2015-09-01T18:00:00Z,Clear,clear-day,0,0,77.7,77.7,57.29,0.5,2.27,251,10,0.05,1012.35,NA,NA,27-137-7001
2015-09-01T19:00:00Z,Clear,clear-day,0,0,80.15,80.44,56.72,0.45,2.25,267,10,0.06,1012.1,NA,NA,27-137-7001
2015-09-01T20:00:00Z,Clear,clear-day,0,0,81.03,80.97,56.35,0.43,1.95,226,10,0.04,1012.11,NA,NA,27-137-7001
2015-09-01T21:00:00Z,Clear,clear-day,0,0,81.07,81.06,56.75,0.44,2.46,270,10,0.03,1012.17,NA,NA,27-137-7001
2015-09-01T22:00:00Z,Clear,clear-day,0,0,80.7,80.85,57.01,0.44,2.81,210,10,0.01,1012.16,NA,NA,27-137-7001
2015-09-01T23:00:00Z,Clear,clear-day,0,0,78.24,78.24,62.06,0.58,1.96,223,10,0.01,1012.4,NA,NA,27-137-7001
2015-09-02T00:00:00Z,Clear,clear-day,0,0,73.03,73.03,64.84,0.76,0.9,188,9.78,0.01,1012.43,NA,NA,27-137-7001
2015-09-02T01:00:00Z,Clear,clear-night,0,0,67.11,67.11,63.56,0.88,2.53,230,9.44,0.01,1012.94,NA,NA,27-137-7001
2015-09-02T02:00:00Z,Clear,clear-night,0,0,64.55,64.55,61.71,0.9,2.09,50,9.04,0.01,1013.33,NA,NA,27-137-7001
2015-09-02T03:00:00Z,Clear,clear-night,0,0,62.26,62.26,60.29,0.93,1.44,93,9.01,0.01,1013.66,NA,NA,27-137-7001
2015-09-02T04:00:00Z,Clear,clear-night,0,0,61.5,61.5,59.72,0.94,2.58,48,9.01,0.01,1013.86,NA,NA,27-137-7001
2015-08-31T05:00:00Z,Clear,clear-night,0,0,65.89,65.89,63.5,0.92,4.14,195,10,0,1011.47,NA,NA,27-137-7001
2015-08-31T06:00:00Z,Clear,clear-night,0,0,64.78,64.78,62.59,0.93,5.05,192,8.35,0.01,1011.46,NA,NA,27-137-7001
2015-08-31T07:00:00Z,Clear,clear-night,0,0,63.36,63.36,61.87,0.95,5.84,192,6.6,0.07,1011.36,NA,NA,27-137-7001
2015-08-31T08:00:00Z,Clear,clear-night,0,0,62.6,62.6,61.17,0.95,6.2,187,6.36,0.03,1011.29,NA,NA,27-137-7001
2015-08-31T09:00:00Z,Clear,clear-night,0,0,62.56,62.56,61.1,0.95,5.8,189,5.81,0.03,1011.27,NA,NA,27-137-7001
2015-08-31T10:00:00Z,Clear,clear-night,0,0,61.24,61.24,59.78,0.95,5.7,179,6.15,0.04,1011.2,NA,NA,27-137-7001
2015-08-31T11:00:00Z,Clear,clear-night,0,0,59.85,59.85,58.33,0.95,5.58,177,5.87,0.09,1010.97,NA,NA,27-137-7001
2015-08-31T12:00:00Z,Clear,clear-day,0,0,59.29,59.29,57.7,0.94,6.46,178,4.36,0.09,1011.32,NA,NA,27-137-7001
2015-08-31T13:00:00Z,Clear,clear-day,0,0,63,63,60.95,0.93,7.07,182,7.37,0.06,1011.44,NA,NA,27-137-7001
2015-08-31T14:00:00Z,Clear,clear-day,0,0,65.27,65.27,61.97,0.89,7.56,190,9.79,0.12,1011.37,NA,NA,27-137-7001
2015-08-31T15:00:00Z,Clear,clear-day,0,0,69.94,69.94,62.45,0.77,8.74,190,9.91,0.05,1011.4,NA,NA,27-137-7001
2015-08-31T16:00:00Z,Clear,clear-day,0,0,72.52,72.52,62.31,0.7,9.88,190,10,0.01,1011.16,NA,NA,27-137-7001
2015-08-31T17:00:00Z,Clear,clear-day,0,0,76.47,76.47,62.67,0.62,9.21,191,10,0,1010.84,NA,NA,27-137-7001
2015-08-31T18:00:00Z,Clear,clear-day,0,0,79.28,79.28,63.15,0.58,11.53,194,10,0,1010.39,NA,NA,27-137-7001
2015-08-31T19:00:00Z,Clear,clear-day,0,0,80.22,81.53,62.66,0.55,12.73,194,9.96,0,1009.85,NA,NA,27-137-7001
2015-08-31T20:00:00Z,Clear,clear-day,0,0,81.19,82.57,63.42,0.55,13.1,194,9.96,0.01,1009.56,NA,NA,27-137-7001
2015-08-31T21:00:00Z,Clear,clear-day,0,0,81.04,82.55,63.85,0.56,12.52,199,9.96,0.01,1009.35,NA,NA,27-137-7001
2015-08-31T22:00:00Z,Clear,clear-day,0,0,80.61,82.36,64.68,0.58,10.01,207,9.96,0.03,1009.62,NA,NA,27-137-7001
2015-08-31T23:00:00Z,Clear,clear-day,0,0,78.51,78.51,65.09,0.64,9.29,210,10,0.03,1010.03,NA,NA,27-137-7001
2015-09-01T00:00:00Z,Clear,clear-day,0,0,76.38,76.38,66.82,0.72,6.85,211,9.95,0.08,1010.33,NA,NA,27-137-7001
2015-09-01T01:00:00Z,Clear,clear-night,0,0,73.23,73.23,65.93,0.78,4.64,198,9.91,0.22,1010.48,NA,NA,27-137-7001
2015-09-01T02:00:00Z,Clear,clear-night,0,0,71.75,71.75,66.46,0.83,4.88,209,9.3,0.23,1011,NA,NA,27-137-7001
2015-09-01T03:00:00Z,Clear,clear-night,0,0,71.11,71.11,66.86,0.86,5.23,206,9.22,0.21,1011.04,NA,NA,27-137-7001
2015-09-01T04:00:00Z,Clear,clear-night,0,0,70.43,70.43,66.58,0.88,3.29,215,9.1,0.21,1010.96,NA,NA,27-137-7001
2015-08-30T05:00:00Z,Clear,clear-night,0,0,62.8,62.8,60.3,0.92,4.62,212,9.58,0,1014.7,NA,NA,27-137-7001
2015-08-30T06:00:00Z,Clear,clear-night,0,0,61.36,61.36,59.72,0.94,2.91,207,9.81,0,1014.55,NA,NA,27-137-7001
2015-08-30T07:00:00Z,Clear,clear-night,0,0,60.69,60.69,58.9,0.94,2.65,200,9.12,0.06,1014.05,NA,NA,27-137-7001
2015-08-30T08:00:00Z,Clear,clear-night,0,0,59.94,59.94,58.53,0.95,3.34,199,6.66,0.16,1013.9,NA,NA,27-137-7001
2015-08-30T09:00:00Z,Clear,clear-night,0,0,60.09,60.09,58.94,0.96,3.24,196,6.51,0.18,1013.84,NA,NA,27-137-7001
2015-08-30T10:00:00Z,Clear,clear-night,0,0,60.88,60.88,59.61,0.96,5.54,200,7.71,0.1,1013.54,NA,NA,27-137-7001
2015-08-30T11:00:00Z,Clear,clear-night,0,0,61.3,61.3,59.97,0.95,6.53,210,6.97,NA,1013.7,NA,NA,27-137-7001
2015-08-30T12:00:00Z,Overcast,cloudy,0,0,61.45,61.45,60.06,0.95,6,211,8.54,1,1014.02,NA,NA,27-137-7001
2015-08-30T13:00:00Z,Clear,clear-day,0,0,63.33,63.33,60.92,0.92,6.48,204,9.66,0,1013.93,NA,NA,27-137-7001
2015-08-30T14:00:00Z,Clear,clear-day,0,0,63.97,63.97,60.98,0.9,8.28,208,10,0.24,1013.65,NA,NA,27-137-7001
2015-08-30T15:00:00Z,Clear,clear-day,0,0,65.18,65.18,61.68,0.88,6.86,204,10,0.06,1013.44,NA,NA,27-137-7001
2015-08-30T16:00:00Z,Clear,clear-day,0,0,70.82,70.82,63.32,0.77,7.5,200,10,0.07,1013.25,NA,NA,27-137-7001
2015-08-30T17:00:00Z,Clear,clear-day,0,0,73.45,73.45,63.96,0.72,7.64,200,10,0,1012.77,NA,NA,27-137-7001
2015-08-30T18:00:00Z,Clear,clear-day,0,0,76.5,76.5,64.62,0.67,8.17,198,10,0,1012.32,NA,NA,27-137-7001
2015-08-30T19:00:00Z,Clear,clear-day,0,0,78.6,78.6,65.96,0.65,7.25,200,10,0,1011.87,NA,NA,27-137-7001
2015-08-30T20:00:00Z,Clear,clear-day,0,0,80.2,82.27,65.94,0.62,7.44,201,10,0,1011.4,NA,NA,27-137-7001
2015-08-30T21:00:00Z,Clear,clear-day,0,0,80.63,82.89,66.51,0.62,7.65,202,10,0,1011.04,NA,NA,27-137-7001
2015-08-30T22:00:00Z,Clear,clear-day,0,0,80.23,82.63,67.14,0.64,6.72,196,10,0,1010.79,NA,NA,27-137-7001
2015-08-30T23:00:00Z,Clear,clear-day,0,0,77.74,77.74,66.88,0.69,6.08,201,10,0,1010.73,NA,NA,27-137-7001
2015-08-31T00:00:00Z,Clear,clear-day,0,0,74.85,74.85,67.1,0.77,5.52,198,10,0,1010.71,NA,NA,27-137-7001
2015-08-31T01:00:00Z,Clear,clear-night,0,0,71.84,71.84,65.97,0.82,3.83,191,9.59,0,1010.91,NA,NA,27-137-7001
2015-08-31T02:00:00Z,Clear,clear-night,0,0,69.87,69.87,64.27,0.82,4.78,192,9.79,0,1011.39,NA,NA,27-137-7001
2015-08-31T03:00:00Z,Clear,clear-night,0,0,68.72,68.72,64.35,0.86,5.57,184,10,0,1011.51,NA,NA,27-137-7001
2015-08-31T04:00:00Z,Clear,clear-night,0,0,67.03,67.03,63.65,0.89,3.56,191,10,0,1011.4,NA,NA,27-137-7001
2015-08-29T05:00:00Z,Clear,clear-night,0,0,65.24,65.24,60.61,0.85,7.22,214,10,0.06,1015.04,NA,NA,27-137-7001
2015-08-29T06:00:00Z,Clear,clear-night,0.0018,0.04,63.94,63.94,60.43,0.88,6.15,207,9.59,0.22,1015.67,rain,NA,27-137-7001
2015-08-29T07:00:00Z,Light Rain,rain,0.0136,0.55,62.73,62.73,58.75,0.87,4.88,216,10,0.21,1015.95,rain,NA,27-137-7001
2015-08-29T08:00:00Z,Rain,rain,0.0706,0.76,61,61,58.2,0.9,4.97,172,6.9,0.21,1016.09,rain,NA,27-137-7001
2015-08-29T09:00:00Z,Partly Cloudy,partly-cloudy-night,0.0027,0.08,60.89,60.89,58.36,0.91,4,138,9.87,0.31,1017.52,rain,NA,27-137-7001
2015-08-29T10:00:00Z,Drizzle,rain,0.009,0.48,60.91,60.91,58.05,0.9,4.66,192,9.75,0.31,1016.59,rain,NA,27-137-7001
2015-08-29T11:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,60.3,60.3,57.89,0.92,5.24,210,9.85,0.31,1016.35,NA,NA,27-137-7001
2015-08-29T12:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,60.05,60.05,57.18,0.9,6.39,211,9.78,0.44,1016.62,NA,NA,27-137-7001
2015-08-29T13:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,60.69,60.69,57.44,0.89,5.97,218,10,0.31,1016.9,NA,NA,27-137-7001
2015-08-29T14:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,62.72,62.72,58.28,0.85,6.25,223,10,0.31,1016.82,NA,NA,27-137-7001
2015-08-29T15:00:00Z,Clear,clear-day,0,0,63.65,63.65,58.04,0.82,6.63,220,10,NA,1016.92,NA,NA,27-137-7001
2015-08-29T16:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,64.84,64.84,58.76,0.81,5.22,216,10,0.31,1017.14,NA,NA,27-137-7001
2015-08-29T17:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,66.32,66.32,59.81,0.8,5.16,208,10,0.31,1017.07,NA,NA,27-137-7001
2015-08-29T18:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,68.68,68.68,60.27,0.75,3.19,216,10,0.46,1016.72,NA,NA,27-137-7001
2015-08-29T19:00:00Z,Clear,clear-day,0,0,71.47,71.47,62.07,0.72,4.47,213,10,0.17,1016.4,NA,NA,27-137-7001
2015-08-29T20:00:00Z,Clear,clear-day,0,0,72.39,72.39,62.64,0.72,5.07,201,10,0,1016,NA,NA,27-137-7001
2015-08-29T21:00:00Z,Clear,clear-day,0,0,72.18,72.18,62.75,0.72,5.75,205,10,0.24,1015.7,NA,NA,27-137-7001
2015-08-29T22:00:00Z,Clear,clear-day,0,0,72.03,72.03,63.1,0.74,5.35,194,10,0.13,1015.26,NA,NA,27-137-7001
2015-08-29T23:00:00Z,Clear,clear-day,0,0,70.61,70.61,63.29,0.78,5.79,199,10,0.1,1015.11,NA,NA,27-137-7001
2015-08-30T00:00:00Z,Clear,clear-day,0,0,69.15,69.15,63.27,0.82,4.28,195,10,0.07,1014.83,NA,NA,27-137-7001
2015-08-30T01:00:00Z,Clear,clear-night,0,0,66.1,66.1,62.78,0.89,2.67,198,9.87,0.01,1014.86,NA,NA,27-137-7001
2015-08-30T02:00:00Z,Clear,clear-night,0,0,64.79,64.79,62.42,0.92,3.73,195,9.87,0.01,1015.26,NA,NA,27-137-7001
2015-08-30T03:00:00Z,Clear,clear-night,0,0,64.04,64.04,62.15,0.94,2.69,205,10,0,1015.13,NA,NA,27-137-7001
2015-08-30T04:00:00Z,Clear,clear-night,0,0,63.41,63.41,60.85,0.91,4.14,212,9.81,0,1014.88,NA,NA,27-137-7001
2015-08-28T05:00:00Z,Clear,clear-night,0,0,59.54,59.54,55.22,0.86,2.04,155,9.65,0.12,1015.45,NA,NA,27-137-7001
2015-08-28T06:00:00Z,Clear,clear-night,0,0,59.62,59.62,55.98,0.88,2.64,153,8.59,0.16,1014.99,NA,NA,27-137-7001
2015-08-28T07:00:00Z,Clear,clear-night,0,0,57.37,57.37,54.66,0.91,1.18,165,8.46,0.22,1014.88,NA,NA,27-137-7001
2015-08-28T08:00:00Z,Clear,clear-night,0,0,57.27,57.27,54.91,0.92,2.2,170,8.49,0.21,1015.02,NA,NA,27-137-7001
2015-08-28T09:00:00Z,Clear,clear-night,0,0,58.13,58.13,55.69,0.92,2.01,179,8.97,0.13,1015.02,NA,NA,27-137-7001
2015-08-28T10:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,58.67,58.67,57.06,0.94,1.21,183,9.53,0.25,1014.93,NA,NA,27-137-7001
2015-08-28T11:00:00Z,Clear,clear-night,0,0,59.26,59.26,57.59,0.94,2.66,198,4.57,NA,1014.74,NA,NA,27-137-7001
2015-08-28T12:00:00Z,Overcast,cloudy,0,0,59.79,59.79,58.07,0.94,2.87,203,3.64,1,1015.01,NA,NA,27-137-7001
2015-08-28T13:00:00Z,Clear,clear-day,0,0,60.35,60.35,58.49,0.94,2.92,191,6.45,NA,1014.87,NA,NA,27-137-7001
2015-08-28T14:00:00Z,Clear,clear-day,0,0,62.49,62.49,60.15,0.92,3.54,217,7.91,NA,1014.71,NA,NA,27-137-7001
2015-08-28T15:00:00Z,Clear,clear-day,0,0,63.79,63.79,61.74,0.93,5.27,212,9.24,NA,1014.74,NA,NA,27-137-7001
2015-08-28T16:00:00Z,Clear,clear-day,0,0,67.2,67.2,62.92,0.86,7.47,216,10,NA,1014.96,NA,NA,27-137-7001
2015-08-28T17:00:00Z,Clear,clear-day,0,0,69.53,69.53,63.49,0.81,8.65,224,10,0.22,1014.98,NA,NA,27-137-7001
2015-08-28T18:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,72.42,72.42,64.46,0.76,8.35,240,9.87,0.29,1014.9,NA,NA,27-137-7001
2015-08-28T19:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,73.97,73.97,64.51,0.72,8.08,224,10,0.27,1014.54,NA,NA,27-137-7001
2015-08-28T20:00:00Z,Clear,clear-day,0,0,76.62,76.62,64.67,0.67,11.29,206,10,0.23,1013.8,NA,NA,27-137-7001
2015-08-28T21:00:00Z,Clear,clear-day,0,0,77.26,77.26,64.44,0.65,10.44,208,10,0.07,1013.09,NA,NA,27-137-7001
2015-08-28T22:00:00Z,Clear,clear-day,0,0,76.9,76.9,64.5,0.66,9.9,212,10,0.05,1012.73,NA,NA,27-137-7001
2015-08-28T23:00:00Z,Clear,clear-day,0,0,74.59,74.59,63.83,0.69,8,218,10,0.09,1013.13,NA,NA,27-137-7001
2015-08-29T00:00:00Z,Clear,clear-day,0,0,72.72,72.72,62.54,0.7,8.15,214,10,0.14,1013.41,NA,NA,27-137-7001
2015-08-29T01:00:00Z,Clear,clear-night,0,0,71.11,71.11,62.65,0.75,8.06,212,10,0.23,1013.83,NA,NA,27-137-7001
2015-08-29T02:00:00Z,Clear,clear-night,0,0,69.76,69.76,61.67,0.76,8.02,207,10,0.07,1014.57,NA,NA,27-137-7001
2015-08-29T03:00:00Z,Clear,clear-night,0,0,68.15,68.15,61.45,0.79,7.93,213,10,0.04,1014.62,NA,NA,27-137-7001
2015-08-29T04:00:00Z,Clear,clear-night,0,0,66.19,66.19,61.2,0.84,7.55,218,10,0.18,1014.97,NA,NA,27-137-7001
2015-08-27T05:00:00Z,Clear,clear-night,0,0,47.04,47.04,45.62,0.95,1.86,118,10,0.01,1020.71,NA,NA,27-137-7001
