date,hour,ws,wd,site
2015-04-17,11,5.38,321,27-017-7417
2015-04-17,12,7.25,321,27-017-7417
2015-04-17,13,0.28,355,27-017-7417
2015-04-17,14,0.08,12,27-017-7417
2015-04-17,15,0.84,231,27-017-7417
2015-04-17,16,1.72,154,27-017-7417
2015-04-17,17,7.43,349,27-017-7417
2015-04-17,18,0.94,256,27-017-7417
2015-04-17,19,6.3,243,27-017-7417
2015-04-17,20,8.31,256,27-017-7417
2015-04-17,21,10.35,280,27-017-7417
2015-04-17,22,11.02,256,27-017-7417
2015-04-17,23,12.45,273,27-017-7417
2015-04-18,0,10.03,299,27-017-7417
2015-04-18,1,5.27,299,27-017-7417
2015-04-18,2,4.96,267,27-017-7417
2015-04-18,3,11.27,273,27-017-7417
2015-04-18,4,6.09,353,27-017-7417
2015-04-18,5,6.2,358,27-017-7417
2015-04-18,6,7.52,37,27-017-7417
2015-04-18,7,6.57,56,27-017-7417
2015-04-18,8,8.92,43,27-017-7417
2015-04-18,9,5.88,70,27-017-7417
2015-04-18,10,11.95,79,27-017-7417
2015-04-18,11,9.46,78,27-017-7417
2015-04-18,12,10.87,78,27-017-7417
2015-04-18,13,14.35,80,27-017-7417
2015-04-18,14,15.2,79,27-017-7417
2015-04-18,15,12.99,86,27-017-7417
2015-04-18,16,13.02,85,27-017-7417
2015-04-18,17,14.71,78,27-017-7417
2015-04-18,18,15.38,94,27-017-7417
2015-04-18,19,14.88,71,27-017-7417
2015-04-18,20,15.69,71,27-017-7417
2015-04-18,21,16.44,85,27-017-7417
2015-04-18,22,16.25,86,27-017-7417
2015-04-18,23,15.49,78,27-017-7417
2015-04-19,0,12.88,77,27-017-7417
2015-04-19,1,10.36,76,27-017-7417
2015-04-19,2,13.49,86,27-017-7417
2015-04-19,3,10.77,87,27-017-7417
2015-04-19,4,8.76,95,27-017-7417
2015-04-19,5,9.53,97,27-017-7417
2015-04-19,6,7.54,97,27-017-7417
2015-04-19,7,6.41,103,27-017-7417
2015-04-19,9,10.15,86,27-017-7417
2015-04-19,10,10.88,95,27-017-7417
2015-04-19,11,8.97,103,27-017-7417
2015-04-19,12,8.87,104,27-017-7417
2015-04-19,14,10.45,106,27-017-7417
2015-04-19,15,8.79,106,27-017-7417
2015-04-19,16,9.63,116,27-017-7417
2015-04-19,17,7.88,116,27-017-7417
2015-04-19,18,6.96,105,27-017-7417
2015-04-19,19,6.61,105,27-017-7417
2015-04-19,20,4.72,75,27-017-7417
2015-04-19,21,3.17,74,27-017-7417
2015-04-19,22,3,96,27-017-7417
2015-04-19,23,0.63,40,27-017-7417
2015-04-20,0,0.96,356,27-017-7417
2015-04-20,1,1.9,295,27-017-7417
2015-04-20,2,2.59,290,27-017-7417
2015-04-20,3,6.34,303,27-017-7417
2015-04-20,4,13.24,310,27-017-7417
2015-04-20,5,10.62,318,27-017-7417
2015-04-20,6,12.51,310,27-017-7417
2015-04-20,7,12.43,310,27-017-7417
2015-04-20,8,12.93,303,27-017-7417
2015-04-20,9,13.32,303,27-017-7417
2015-04-20,10,15.07,311,27-017-7417
2015-04-20,11,16.86,311,27-017-7417
2015-04-20,12,14.44,295,27-017-7417
2015-04-20,13,17.3,303,27-017-7417
2015-04-20,14,13.92,309,27-017-7417
2015-04-20,15,14.42,294,27-017-7417
2015-04-20,16,16.06,294,27-017-7417
2015-04-20,17,19.11,300,27-017-7417
2015-04-20,18,17.78,291,27-017-7417
2015-04-20,19,16.88,275,27-017-7417
2015-04-20,20,17.3,282,27-017-7417
2015-04-20,21,15.18,273,27-017-7417
2015-04-20,22,16.69,281,27-017-7417
2015-04-20,23,17.34,289,27-017-7417
2015-04-21,0,12.5,271,27-017-7417
2015-04-21,1,11.25,263,27-017-7417
2015-04-21,2,11.12,264,27-017-7417
2015-04-21,3,13.6,271,27-017-7417
2015-04-21,4,14.8,281,27-017-7417
2015-04-21,5,12.99,273,27-017-7417
2015-04-21,6,13.92,281,27-017-7417
2015-04-21,7,16.17,281,27-017-7417
2015-04-21,8,14.45,280,27-017-7417
2015-04-21,9,13.59,280,27-017-7417
2015-04-21,10,13.91,281,27-017-7417
2015-04-21,11,11.34,280,27-017-7417
2015-04-21,12,11.39,281,27-017-7417
2015-04-21,13,13.16,291,27-017-7417
2015-04-21,14,16.31,302,27-017-7417
2015-04-21,15,18.18,319,27-017-7417
2015-04-21,16,17.02,305,27-017-7417
2015-04-21,17,13.9,303,27-017-7417
2015-04-21,18,16.87,302,27-017-7417
2015-04-21,19,19.62,304,27-017-7417
2015-04-21,20,15.36,312,27-017-7417
2015-04-21,21,14.92,303,27-017-7417
2015-04-21,22,16.02,320,27-017-7417
2015-04-21,23,12.16,314,27-017-7417
2015-04-22,0,21.96,304,27-017-7417
2015-04-22,1,13.6,321,27-017-7417
2015-04-22,2,14.45,321,27-017-7417
2015-04-22,3,10.27,313,27-017-7417
2015-04-22,4,8.28,298,27-017-7417
2015-04-22,5,10.69,316,27-017-7417
2015-04-22,6,15.62,323,27-017-7417
2015-04-22,7,12.9,330,27-017-7417
2015-04-22,8,10.55,322,27-017-7417
2015-04-22,9,12.83,314,27-017-7417
2015-04-22,10,14.26,312,27-017-7417
2015-04-22,11,13.48,312,27-017-7417
2015-04-22,16,17.46,303,27-017-7417
2015-04-22,17,19.52,302,27-017-7417
2015-04-22,18,16.82,311,27-017-7417
2015-04-22,19,16.81,295,27-017-7417
2015-04-22,20,16.83,306,27-017-7417
2015-04-22,21,17.77,330,27-017-7417
2015-04-22,22,16.56,314,27-017-7417
2015-04-22,23,15.7,323,27-017-7417
2015-04-23,0,12.92,346,27-017-7417
2015-04-23,1,8.06,337,27-017-7417
2015-04-23,2,3.64,309,27-017-7417
2015-04-23,3,6.05,296,27-017-7417
2015-04-23,4,5.21,303,27-017-7417
2015-04-23,5,6.97,311,27-017-7417
2015-04-23,6,5.94,296,27-017-7417
2015-04-23,7,6.8,303,27-017-7417
2015-04-23,8,4.84,294,27-017-7417
2015-04-23,9,4.98,294,27-017-7417
2015-04-23,10,5.8,286,27-017-7417
2015-04-23,11,5.21,310,27-017-7417
2015-04-23,12,5.01,295,27-017-7417
2015-04-23,13,6.68,297,27-017-7417
2015-04-23,14,8.49,311,27-017-7417
2015-04-23,15,10.69,310,27-017-7417
2015-04-23,16,10.62,320,27-017-7417
2015-04-23,17,9.84,311,27-017-7417
2015-04-23,18,11.71,268,27-017-7417
2015-04-23,19,9.75,280,27-017-7417
2015-04-23,20,8.12,285,27-017-7417
2015-04-23,21,8.86,283,27-017-7417
2015-04-23,22,11.48,299,27-017-7417
2015-04-23,23,7.17,300,27-017-7417
2015-04-24,0,6.48,326,27-017-7417
2015-04-24,1,0.47,316,27-017-7417
2015-04-24,2,0.16,312,27-017-7417
2015-04-24,3,0.88,150,27-017-7417
2015-04-24,4,0.19,35,27-017-7417
2015-04-24,5,4.3,44,27-017-7417
2015-04-24,6,3.91,60,27-017-7417
2015-04-24,7,4.99,69,27-017-7417
2015-04-24,8,1.13,62,27-017-7417
2015-04-24,9,3.6,76,27-017-7417
2015-04-24,10,6.9,78,27-017-7417
2015-04-24,11,1.54,65,27-017-7417
2015-04-24,12,5.85,103,27-017-7417
2015-04-24,13,5.41,94,27-017-7417
2015-04-24,14,5.87,80,27-017-7417
2015-04-24,15,6.96,113,27-017-7417
2015-04-24,16,8.62,110,27-017-7417
2015-04-24,17,9.54,92,27-017-7417
2015-04-24,18,8.35,91,27-017-7417
2015-04-24,19,10.52,98,27-017-7417
2015-04-24,20,9.06,98,27-017-7417
2015-04-24,21,10.78,80,27-017-7417
2015-04-24,22,10.86,88,27-017-7417
2015-04-24,23,9.96,79,27-017-7417
2015-04-25,0,9.5,77,27-017-7417
2015-04-25,1,9.62,76,27-017-7417
2015-04-25,2,10.65,85,27-017-7417
2015-04-25,3,10.72,86,27-017-7417
2015-04-25,4,10.15,85,27-017-7417
2015-04-25,5,9.28,86,27-017-7417
2015-04-25,6,9.23,78,27-017-7417
2015-04-25,7,9.32,76,27-017-7417
2015-04-25,8,9.95,77,27-017-7417
2015-04-25,9,9.14,85,27-017-7417
2015-04-25,10,9.42,84,27-017-7417
2015-04-25,11,10.95,69,27-017-7417
2015-04-25,12,9.63,77,27-017-7417
2015-04-25,13,11.28,77,27-017-7417
2015-04-25,14,13.9,94,27-017-7417
2015-04-25,15,13.28,76,27-017-7417
2015-04-25,16,11.34,77,27-017-7417
2015-04-25,17,13.48,86,27-017-7417
2015-04-25,18,10.43,100,27-017-7417
2015-04-25,19,10.17,84,27-017-7417
2015-04-25,20,12.99,84,27-017-7417
2015-04-25,21,14.97,94,27-017-7417
2015-04-25,22,12.69,71,27-017-7417
2015-04-25,23,13.4,79,27-017-7417
2015-04-26,0,8.13,85,27-017-7417
2015-04-26,1,6.44,59,27-017-7417
2015-04-26,2,3.9,71,27-017-7417
2015-04-26,3,5,77,27-017-7417
2015-04-26,4,4.83,75,27-017-7417
2015-04-26,5,0.68,45,27-017-7417
2015-04-26,6,2.78,38,27-017-7417
2015-04-26,7,1.84,29,27-017-7417
2015-04-26,9,4.53,79,27-017-7417
2015-04-26,10,3.08,70,27-017-7417
2015-04-26,11,3.57,60,27-017-7417
2015-04-26,12,1.53,49,27-017-7417
2015-04-26,13,5.91,99,27-017-7417
2015-04-26,14,6.57,99,27-017-7417
2015-04-26,15,7.3,115,27-017-7417
2015-04-26,16,6.89,115,27-017-7417
2015-04-26,17,6.59,95,27-017-7417
2015-04-26,18,6.39,114,27-017-7417
2015-04-26,19,5.64,77,27-017-7417
2015-04-26,20,6.25,87,27-017-7417
2015-04-26,21,7.09,103,27-017-7417
2015-04-26,22,4.22,109,27-017-7417
2015-04-26,23,8.81,86,27-017-7417
2015-04-27,0,6.24,103,27-017-7417
2015-04-27,1,0.55,78,27-017-7417
2015-04-27,2,2,42,27-017-7417
2015-04-27,3,0.2,45,27-017-7417
2015-04-27,4,1.35,125,27-017-7417
2015-04-27,5,1.48,67,27-017-7417
2015-04-27,6,3,170,27-017-7417
2015-04-27,7,0.23,316,27-017-7417
2015-04-27,8,2.86,320,27-017-7417
2015-04-27,9,2.8,319,27-017-7417
2015-04-27,10,2.73,297,27-017-7417
2015-04-27,11,4.48,316,27-017-7417
2015-04-27,12,2.74,306,27-017-7417
2015-04-27,13,2.72,310,27-017-7417
2015-04-27,14,4.97,312,27-017-7417
2015-04-27,15,2.75,350,27-017-7417
2015-04-27,16,3.04,0,27-017-7417
2015-04-27,17,4.76,326,27-017-7417
2015-04-27,18,0.55,38,27-017-7417
2015-04-27,19,2.62,13,27-017-7417
2015-04-27,20,7.35,341,27-017-7417
2015-04-27,21,5.02,327,27-017-7417
2015-04-27,22,1,17,27-017-7417
2015-04-27,23,5.89,30,27-017-7417
2015-04-28,0,0.82,30,27-017-7417
2015-04-28,1,4.75,116,27-017-7417
2015-04-28,2,0.78,93,27-017-7417
2015-04-28,3,2.46,75,27-017-7417
2015-04-28,4,2.24,85,27-017-7417
2015-04-28,5,3.29,110,27-017-7417
2015-04-28,6,1.53,118,27-017-7417
2015-04-28,7,1.24,80,27-017-7417
2015-04-28,8,5,10,27-017-7417
2015-04-28,9,0.81,322,27-017-7417
2015-04-28,10,4.93,326,27-017-7417
2015-04-28,11,5.82,313,27-017-7417
2015-04-28,12,5.29,331,27-017-7417
2015-04-28,13,5.28,300,27-017-7417
2015-04-28,14,8.74,332,27-017-7417
2015-04-28,15,7.97,349,27-017-7417
2015-04-28,16,11.65,339,27-017-7417
2015-04-28,17,6.14,348,27-017-7417
2015-04-28,18,8.18,296,27-017-7417
2015-04-28,19,1.15,322,27-017-7417
2015-04-28,20,8.89,310,27-017-7417
2015-04-28,21,6.91,329,27-017-7417
2015-04-28,22,1.27,335,27-017-7417
2015-04-28,23,7.8,332,27-017-7417
2015-04-29,0,9.23,324,27-017-7417
2015-04-29,1,7.76,322,27-017-7417
2015-04-29,2,7.73,325,27-017-7417
2015-04-29,3,9.95,342,27-017-7417
2015-04-29,4,9.43,335,27-017-7417
2015-04-29,5,11.38,343,27-017-7417
2015-04-29,6,5.22,26,27-017-7417
2015-04-29,7,0.68,24,27-017-7417
2015-04-29,8,0.95,7,27-017-7417
2015-04-29,9,8.05,345,27-017-7417
2015-04-29,10,6.43,352,27-017-7417
2015-04-29,11,2.74,344,27-017-7417
2015-04-29,12,2.36,9,27-017-7417
2015-04-29,16,5.08,41,27-017-7417
2015-04-29,17,4.93,19,27-017-7417
2015-04-29,18,9.23,351,27-017-7417
2015-04-29,19,6.2,0,27-017-7417
2015-04-29,20,17.18,350,27-017-7417
2015-04-29,21,13.82,325,27-017-7417
2015-04-29,22,12.91,318,27-017-7417
2015-04-29,23,8.6,347,27-017-7417
2015-04-30,0,8.49,348,27-017-7417
2015-04-30,1,5.96,2,27-017-7417
2015-04-30,2,7.52,96,27-017-7417
2015-04-30,3,5.09,91,27-017-7417
2015-04-30,4,5.1,84,27-017-7417
2015-04-30,5,5.17,96,27-017-7417
2015-04-30,6,5.91,96,27-017-7417
2015-04-30,7,6.43,89,27-017-7417
2015-04-30,8,4.67,91,27-017-7417
2015-04-30,9,0.7,91,27-017-7417
2015-04-30,10,2.58,95,27-017-7417
2015-04-30,11,3.14,91,27-017-7417
2015-04-30,12,3.13,117,27-017-7417
2015-04-30,13,6.8,110,27-017-7417
2015-04-30,14,6.65,91,27-017-7417
2015-04-30,15,4.87,94,27-017-7417
2015-04-30,16,7.21,90,27-017-7417
2015-04-30,17,5.76,89,27-017-7417
2015-04-30,18,4.94,54,27-017-7417
2015-04-30,19,5.56,55,27-017-7417
2015-04-30,20,3.96,146,27-017-7417
2015-04-30,21,7.92,116,27-017-7417
2015-04-30,22,7.61,99,27-017-7417
2015-04-30,23,7.43,108,27-017-7417
2015-05-01,0,5.95,101,27-017-7417
2015-05-01,1,3.55,97,27-017-7417
2015-05-01,2,4.93,98,27-017-7417
2015-05-01,3,4.81,97,27-017-7417
2015-05-01,4,4.81,107,27-017-7417
2015-05-01,5,5.62,108,27-017-7417
2015-05-01,6,4.71,105,27-017-7417
2015-05-01,7,3.06,78,27-017-7417
2015-05-01,8,0.94,103,27-017-7417
2015-05-01,9,2.54,127,27-017-7417
2015-05-01,10,2.63,128,27-017-7417
2015-05-01,11,1.73,130,27-017-7417
2015-05-01,12,2.38,170,27-017-7417
2015-05-01,13,4.34,168,27-017-7417
2015-05-01,14,2.82,157,27-017-7417
2015-05-01,15,5.56,200,27-017-7417
2015-05-01,16,3.04,187,27-017-7417
2015-05-01,17,5.68,203,27-017-7417
2015-05-01,18,6.37,191,27-017-7417
2015-05-01,19,7.52,210,27-017-7417
2015-05-01,20,8.73,201,27-017-7417
2015-05-01,21,8.26,191,27-017-7417
2015-05-01,22,8.92,183,27-017-7417
2015-05-01,23,11.7,182,27-017-7417
2015-05-02,0,6.61,183,27-017-7417
2015-05-02,1,0.97,195,27-017-7417
2015-05-02,2,6.44,181,27-017-7417
2015-05-02,3,6.85,200,27-017-7417
2015-05-02,4,3.15,206,27-017-7417
2015-05-02,5,2.93,161,27-017-7417
2015-05-02,6,1.69,166,27-017-7417
2015-05-02,7,0.35,345,27-017-7417
2015-05-02,8,0.69,180,27-017-7417
2015-05-02,9,3.01,198,27-017-7417
2015-05-02,10,2.98,170,27-017-7417
2015-05-02,11,3.9,197,27-017-7417
2015-05-02,12,2.6,170,27-017-7417
2015-05-02,13,4.63,193,27-017-7417
2015-05-02,14,4.93,172,27-017-7417
2015-05-02,15,6.41,206,27-017-7417
2015-05-02,16,6.4,176,27-017-7417
2015-05-02,17,8.99,190,27-017-7417
2015-05-02,18,9.37,191,27-017-7417
2015-05-02,19,6.19,202,27-017-7417
2015-05-02,20,13.73,199,27-017-7417
2015-05-02,21,6.49,197,27-017-7417
2015-05-02,22,9.56,178,27-017-7417
2015-05-02,23,8.85,189,27-017-7417
2015-05-03,0,7.66,196,27-017-7417
2015-05-03,1,4.17,96,27-017-7417
2015-05-03,2,2.67,114,27-017-7417
2015-05-03,3,4.8,124,27-017-7417
2015-05-03,4,0.34,128,27-017-7417
2015-05-03,5,1.73,146,27-017-7417
2015-05-03,6,3.06,149,27-017-7417
2015-05-03,7,2.15,150,27-017-7417
2015-05-03,9,11.57,201,27-017-7417
2015-05-03,10,11.77,191,27-017-7417
2015-05-03,11,8.88,210,27-017-7417
2015-05-03,12,8.64,203,27-017-7417
2015-05-03,13,8.07,220,27-017-7417
2015-05-03,14,10.59,242,27-017-7417
2015-05-03,15,7.41,240,27-017-7417
2015-05-03,16,5.61,250,27-017-7417
2015-05-03,17,6.2,250,27-017-7417
2015-05-03,18,7.54,307,27-017-7417
2015-05-03,19,9.59,275,27-017-7417
2015-05-03,20,9.37,318,27-017-7417
2015-05-03,21,13.11,319,27-017-7417
2015-05-03,22,8.21,295,27-017-7417
2015-05-03,23,1.16,312,27-017-7417
2015-05-04,0,3.95,262,27-017-7417
2015-05-04,1,6.7,311,27-017-7417
2015-05-04,2,5.28,304,27-017-7417
2015-05-04,3,2.6,213,27-017-7417
2015-05-04,4,5.91,294,27-017-7417
2015-05-04,5,9.56,329,27-017-7417
2015-05-04,6,8.8,340,27-017-7417
2015-05-04,7,6.83,315,27-017-7417
2015-05-04,8,7.92,331,27-017-7417
2015-05-04,9,5.63,325,27-017-7417
2015-05-04,10,4.38,308,27-017-7417
2015-05-04,11,2.7,303,27-017-7417
2015-05-04,12,5.71,302,27-017-7417
2015-05-04,13,8.87,321,27-017-7417
2015-05-04,14,11.54,303,27-017-7417
2015-05-04,15,12.8,312,27-017-7417
2015-05-04,16,12.8,329,27-017-7417
2015-05-04,17,15.4,331,27-017-7417
2015-05-04,18,10.08,315,27-017-7417
2015-05-04,19,6.58,330,27-017-7417
2015-05-04,20,5.07,318,27-017-7417
2015-05-04,21,6.36,332,27-017-7417
2015-05-04,22,4.1,275,27-017-7417
2015-05-04,23,0.32,303,27-017-7417
2015-05-05,0,2.8,329,27-017-7417
2015-05-05,1,1.72,308,27-017-7417
2015-05-05,2,1.55,323,27-017-7417
2015-05-05,3,3.48,28,27-017-7417
2015-05-05,4,1.06,68,27-017-7417
2015-05-05,5,2.9,313,27-017-7417
2015-05-05,6,4.89,50,27-017-7417
2015-05-05,7,1.17,60,27-017-7417
2015-05-05,8,1.71,10,27-017-7417
2015-05-05,9,1.42,36,27-017-7417
2015-05-05,10,2.31,40,27-017-7417
2015-05-05,11,1.76,113,27-017-7417
2015-05-05,12,3.44,70,27-017-7417
2015-05-05,13,5.49,107,27-017-7417
2015-05-05,14,5.69,128,27-017-7417
2015-05-05,15,7.15,122,27-017-7417
2015-05-05,16,9.93,95,27-017-7417
2015-05-05,17,11.67,94,27-017-7417
2015-05-05,18,11.8,92,27-017-7417
2015-05-05,19,9.1,119,27-017-7417
2015-05-05,20,8.47,110,27-017-7417
2015-05-05,21,9.4,105,27-017-7417
2015-05-05,22,9.42,110,27-017-7417
2015-05-05,23,6.97,97,27-017-7417
2015-05-06,0,8.49,93,27-017-7417
2015-05-06,1,5.22,108,27-017-7417
2015-05-06,2,3.95,104,27-017-7417
2015-05-06,3,3.63,106,27-017-7417
2015-05-06,4,5.02,100,27-017-7417
2015-05-06,5,1.02,101,27-017-7417
2015-05-06,6,3.21,105,27-017-7417
2015-05-06,7,3.21,98,27-017-7417
2015-05-06,8,3.21,99,27-017-7417
2015-05-06,9,5.59,99,27-017-7417
2015-05-06,10,5.78,91,27-017-7417
2015-05-06,11,5.02,90,27-017-7417
2015-05-06,12,4.87,88,27-017-7417
2015-05-06,17,9.48,82,27-017-7417
2015-05-06,18,11.82,82,27-017-7417
2015-05-06,19,13.1,73,27-017-7417
2015-05-06,20,10.09,89,27-017-7417
2015-05-06,21,9.3,81,27-017-7417
2015-05-06,22,13.21,89,27-017-7417
2015-05-06,23,12.35,88,27-017-7417
2015-05-07,0,10.02,88,27-017-7417
2015-05-07,1,8.35,88,27-017-7417
2015-05-07,2,9.68,89,27-017-7417
2015-05-07,3,7.91,89,27-017-7417
2015-05-07,4,6.94,97,27-017-7417
2015-05-07,5,5.11,98,27-017-7417
2015-05-07,6,6.62,100,27-017-7417
2015-05-07,7,4.95,100,27-017-7417
2015-05-07,8,4.89,107,27-017-7417
2015-05-07,9,5.72,101,27-017-7417
2015-05-07,10,4.84,90,27-017-7417
2015-05-07,11,3.47,91,27-017-7417
2015-05-07,12,3.52,112,27-017-7417
2015-05-07,13,6.12,101,27-017-7417
2015-05-07,14,7,120,27-017-7417
2015-05-07,15,7.04,117,27-017-7417
2015-05-07,18,1.11,161,27-017-7417
2015-05-07,19,6.73,156,27-017-7417
2015-05-07,20,7.75,174,27-017-7417
2015-05-07,21,8.75,191,27-017-7417
2015-05-07,22,5.27,183,27-017-7417
2015-05-07,23,5.81,176,27-017-7417
2015-05-08,0,4.82,184,27-017-7417
2015-05-08,1,2.44,177,27-017-7417
2015-05-08,2,5.25,237,27-017-7417
2015-05-08,3,4.75,252,27-017-7417
2015-05-08,4,3.07,237,27-017-7417
2015-05-08,5,15.7,290,27-017-7417
2015-05-08,6,12.54,298,27-017-7417
2015-05-08,7,10.79,290,27-017-7417
2015-05-08,8,10.71,290,27-017-7417
2015-05-08,9,13.2,299,27-017-7417
2015-05-08,10,12.42,291,27-017-7417
2015-05-08,11,9.82,301,27-017-7417
2015-05-08,12,13.36,302,27-017-7417
2015-05-08,13,12.44,302,27-017-7417
2015-05-08,14,12.36,317,27-017-7417
2015-05-08,15,13.2,319,27-017-7417
2015-05-08,16,8.17,303,27-017-7417
2015-05-08,17,11.98,284,27-017-7417
2015-05-08,18,8.19,326,27-017-7417
2015-05-08,19,12.54,285,27-017-7417
2015-05-08,20,10.24,330,27-017-7417
2015-05-08,21,9.75,338,27-017-7417
2015-05-08,22,11.92,331,27-017-7417
2015-05-08,23,11.7,329,27-017-7417
2015-05-09,0,7.88,346,27-017-7417
2015-05-09,1,6.63,339,27-017-7417
2015-05-09,2,6.36,332,27-017-7417
2015-05-09,3,6.43,334,27-017-7417
2015-05-09,4,5.69,348,27-017-7417
2015-05-09,5,7.19,344,27-017-7417
2015-05-09,6,7.31,337,27-017-7417
2015-05-09,7,7.39,336,27-017-7417
2015-05-09,8,7.27,335,27-017-7417
2015-05-09,9,7.54,332,27-017-7417
2015-05-09,10,7.19,324,27-017-7417
2015-05-09,11,6.36,333,27-017-7417
2015-05-09,12,8.3,346,27-017-7417
2015-05-09,13,5.29,9,27-017-7417
2015-05-09,14,5.72,50,27-017-7417
2015-05-09,15,6.64,88,27-017-7417
2015-05-09,16,10.59,58,27-017-7417
2015-05-09,17,8.71,90,27-017-7417
2015-05-09,18,9.26,69,27-017-7417
2015-05-09,19,8.88,82,27-017-7417
2015-05-09,20,8.28,67,27-017-7417
2015-05-09,21,9.57,44,27-017-7417
2015-05-09,22,8.55,81,27-017-7417
2015-05-09,23,13.28,84,27-017-7417
2015-05-10,0,9.57,75,27-017-7417
2015-05-10,1,6.6,99,27-017-7417
2015-05-10,2,7.16,68,27-017-7417
2015-05-10,3,5.35,75,27-017-7417
2015-05-10,4,7.81,66,27-017-7417
2015-05-10,5,7.96,67,27-017-7417
2015-05-10,6,7.04,66,27-017-7417
2015-05-10,7,6.22,66,27-017-7417
2015-05-10,9,7.24,78,27-017-7417
2015-05-10,10,10.64,69,27-017-7417
2015-05-10,11,14.28,69,27-017-7417
2015-05-10,12,13.7,69,27-017-7417
2015-05-10,13,17.4,61,27-017-7417
2015-05-10,14,15.52,77,27-017-7417
2015-05-10,15,19.59,77,27-017-7417
2015-05-10,16,21.73,70,27-017-7417
2015-05-10,17,23.62,53,27-017-7417
2015-05-10,18,15.61,77,27-017-7417
2015-05-10,19,24.3,70,27-017-7417
2015-05-10,20,20.46,69,27-017-7417
2015-05-10,21,16.25,60,27-017-7417
2015-05-10,22,15.89,67,27-017-7417
2015-05-10,23,13.8,76,27-017-7417
2015-05-11,0,27.32,78,27-017-7417
2015-05-11,1,23.56,70,27-017-7417
2015-05-11,2,20.84,77,27-017-7417
2015-05-11,3,18.72,77,27-017-7417
2015-05-11,4,15.03,68,27-017-7417
2015-05-11,5,17.51,76,27-017-7417
2015-05-11,6,15.34,76,27-017-7417
2015-05-11,7,16.41,77,27-017-7417
2015-05-11,8,15.67,77,27-017-7417
2015-05-11,9,17.23,85,27-017-7417
2015-05-11,10,14.29,77,27-017-7417
2015-05-11,11,14.19,77,27-017-7417
2015-05-11,12,13.18,76,27-017-7417
2015-05-11,13,16.21,77,27-017-7417
2015-05-11,14,15.75,77,27-017-7417
2015-05-11,15,17.09,77,27-017-7417
2015-05-11,16,13.99,69,27-017-7417
2015-05-11,17,12.87,76,27-017-7417
2015-05-11,18,10.09,75,27-017-7417
2015-05-11,19,9.39,83,27-017-7417
2015-05-11,20,7.75,80,27-017-7417
2015-05-11,21,12.3,77,27-017-7417
2015-05-11,22,10.27,66,27-017-7417
2015-05-11,23,10.35,67,27-017-7417
2015-05-12,0,10.18,68,27-017-7417
2015-05-12,1,9.18,67,27-017-7417
2015-05-12,2,8.42,49,27-017-7417
2015-05-12,3,7.86,80,27-017-7417
2015-05-12,4,10.37,42,27-017-7417
2015-05-12,5,5.01,342,27-017-7417
2015-05-12,6,1.14,339,27-017-7417
2015-05-12,7,9.97,321,27-017-7417
2015-05-12,8,9.33,313,27-017-7417
2015-05-12,9,8.64,314,27-017-7417
2015-05-12,10,9.7,313,27-017-7417
2015-05-12,11,10.66,305,27-017-7417
2015-05-12,12,10.75,321,27-017-7417
2015-05-12,13,14.28,312,27-017-7417
2015-05-12,14,14.2,322,27-017-7417
2015-05-12,15,15.2,322,27-017-7417
2015-05-12,16,15.31,323,27-017-7417
2015-05-12,17,14.34,316,27-017-7417
2015-05-12,19,15.05,313,27-017-7417
2015-05-12,20,9.95,347,27-017-7417
2015-05-12,21,6.1,311,27-017-7417
2015-05-12,22,2.68,316,27-017-7417
2015-05-12,23,5.81,289,27-017-7417
2015-05-13,0,8.39,337,27-017-7417
2015-05-13,1,2.38,334,27-017-7417
2015-05-13,2,2.61,101,27-017-7417
2015-05-13,3,4.65,82,27-017-7417
2015-05-13,4,5.82,76,27-017-7417
2015-05-13,5,0.67,55,27-017-7417
2015-05-13,6,2.77,82,27-017-7417
2015-05-13,7,2.91,91,27-017-7417
2015-05-13,8,5.08,106,27-017-7417
2015-05-13,9,2.83,126,27-017-7417
2015-05-13,10,3.11,111,27-017-7417
2015-05-13,11,3.74,104,27-017-7417
2015-05-13,12,4.6,103,27-017-7417
2015-05-13,17,6.34,91,27-017-7417
2015-05-13,18,6.29,88,27-017-7417
2015-05-13,19,6.4,86,27-017-7417
2015-05-13,20,9.84,86,27-017-7417
2015-05-13,21,10.75,81,27-017-7417
2015-05-13,22,9.97,73,27-017-7417
2015-05-13,23,9.24,79,27-017-7417
2015-05-14,0,8.95,94,27-017-7417
2015-05-14,1,8.13,93,27-017-7417
2015-05-14,2,8.8,87,27-017-7417
2015-05-14,3,8.62,85,27-017-7417
2015-05-14,4,8.59,86,27-017-7417
2015-05-14,5,7.82,87,27-017-7417
2015-05-14,6,7.84,88,27-017-7417
2015-05-14,7,5.86,97,27-017-7417
2015-05-14,8,5.18,95,27-017-7417
2015-05-14,9,5.23,96,27-017-7417
2015-05-14,10,4.99,96,27-017-7417
2015-05-14,11,5.13,106,27-017-7417
2015-05-14,12,6.03,98,27-017-7417
2015-05-14,13,5.15,107,27-017-7417
2015-05-14,14,6.11,107,27-017-7417
2015-05-14,15,6.06,117,27-017-7417
2015-05-14,16,5.11,92,27-017-7417
2015-05-14,17,6.98,83,27-017-7417
2015-05-14,18,7.22,80,27-017-7417
2015-05-14,19,10.29,81,27-017-7417
2015-05-14,20,9.58,106,27-017-7417
2015-05-14,21,9.89,88,27-017-7417
