Transaction Type|Action Indicator|State Code|County Code|Site Number|Parameter|POC|Duration Code|Reported Unit|Method Code|Sample Date|Sample Begin Time|Reported Sample Value|Null Data Code|Collection Frequency Code|Monitor Protocol ID|Qualifier Code - 1|Qualifier Code - 2|Qualifier Code - 3|Qualifier Code - 4|Qualifier Code - 5|Qualifier Code - 6|Qualifier Code - 7|Qualifier Code - 8|Qualifier Code - 9|Qualifier Code - 10|Alternate Method Detection Limit|Uncertainty Value
RD|I|27|017|7417|44201|1|1|007|003|20150402|2 :00|0.032||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150402|3 :00|0.029||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150402|4 :00|0.031||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150402|5 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150402|6 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150402|7 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150402|8 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150402|9 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150402|10 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150402|11 :00|0.036||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150402|12 :00|0.034||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150402|14 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150402|15 :00|0.043||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150402|16 :00|0.046||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150402|17 :00|0.047||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150402|18 :00|0.048||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150402|19 :00|0.048||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150402|20 :00|0.047||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150402|21 :00|0.043||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150402|23 :00|0.036||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150403|0 :00|0.031||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150403|1 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150403|2 :00|0.025||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150403|3 :00|0.029||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150403|4 :00|0.031||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150403|5 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150403|6 :00|0.032||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150403|7 :00|0.034||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150403|8 :00|0.034||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150403|9 :00|0.035||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150403|10 :00|0.035||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150403|11 :00|0.035||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150403|12 :00|0.036||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150403|13 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150403|14 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150403|15 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150403|16 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150403|17 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150403|18 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150403|19 :00|0.042||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150403|20 :00|0.043||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150403|21 :00|0.044||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150403|22 :00|0.045||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150403|23 :00|0.044||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150404|0 :00|0.044||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150404|1 :00|0.043||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150404|2 :00|0.042||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150404|3 :00|0.043||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150404|4 :00|0.043||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150404|5 :00|0.042||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150404|6 :00|0.042||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150404|7 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150404|8 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150404|9 :00|0.036||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150404|10 :00|0.031||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150404|11 :00|0.026||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150404|12 :00|0.026||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150404|13 :00|0.032||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150404|14 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150404|15 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150404|16 :00|0.042||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150404|17 :00|0.043||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150404|18 :00|0.044||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150404|19 :00|0.045||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150404|20 :00|0.045||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150404|21 :00|0.045||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150404|22 :00|0.045||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150404|23 :00|0.044||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150405|0 :00|0.043||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150405|1 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150405|2 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150405|3 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150405|4 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150405|5 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150405|6 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150405|7 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150405|9 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150405|10 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150405|11 :00|0.029||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150405|12 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150405|13 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150405|14 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150405|15 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150405|16 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150405|17 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150405|18 :00|0.042||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150405|19 :00|0.043||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150405|20 :00|0.044||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150405|21 :00|0.045||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150405|22 :00|0.046||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150405|23 :00|0.044||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150406|0 :00|0.042||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150406|1 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150406|2 :00|0.036||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150406|3 :00|0.036||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150406|4 :00|0.043||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150406|5 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150406|6 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150406|7 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150406|8 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150406|9 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150406|10 :00|0.042||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150406|11 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150406|12 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150406|13 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150406|14 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150406|15 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150406|16 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150406|17 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150406|18 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150406|19 :00|0.042||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150406|20 :00|0.043||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150406|21 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150406|22 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150406|23 :00|0.042||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150407|0 :00|0.042||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150407|1 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150407|2 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150407|3 :00|0.042||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150407|4 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150407|5 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150407|6 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150407|7 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150407|8 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150407|9 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150407|10 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150407|11 :00|0.036||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150407|12 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150407|13 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150407|14 :00|0.043||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150407|15 :00|0.044||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150407|16 :00|0.042||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150407|17 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150407|18 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150407|19 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150407|20 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150407|21 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150407|22 :00|0.042||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150407|23 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150408|0 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150408|1 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150408|2 :00|0.044||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150408|3 :00|0.045||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150408|4 :00|0.046||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150408|5 :00|0.046||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150408|6 :00|0.044||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150408|7 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150408|8 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150408|9 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150408|10 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150408|11 :00|0.034||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150408|12 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150408|15 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150408|16 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150408|17 :00|0.042||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150408|18 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150408|19 :00|0.044||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150408|20 :00|0.042||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150408|21 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150408|22 :00|0.042||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150408|23 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150409|0 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150409|1 :00|0.035||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150409|2 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150409|3 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150409|4 :00|0.042||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150409|5 :00|0.042||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150409|6 :00|0.044||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150409|7 :00|0.043||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150409|8 :00|0.043||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150409|9 :00|0.042||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150409|10 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150409|11 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150409|12 :00|0.034||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150409|13 :00|0.035||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150409|14 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150409|15 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150409|16 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150409|17 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150409|18 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150409|19 :00|0.036||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150409|20 :00|0.036||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150409|21 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150409|22 :00|0.036||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150409|23 :00|0.035||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150410|0 :00|0.036||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150410|1 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150410|2 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150410|3 :00|0.034||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150410|4 :00|0.035||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150410|5 :00|0.033||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150410|6 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150410|7 :00|0.026||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150410|8 :00|0.022||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150410|9 :00|0.019||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150410|10 :00|0.023||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150410|11 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150410|12 :00|0.031||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150410|13 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150410|14 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150410|15 :00|0.042||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150410|16 :00|0.045||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150410|17 :00|0.046||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150410|18 :00|0.049||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150410|19 :00|0.05||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150410|20 :00|0.048||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150410|21 :00|0.049||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150410|22 :00|0.049||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150410|23 :00|0.049||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150411|0 :00|0.05||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150411|1 :00|0.048||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150411|2 :00|0.045||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150411|3 :00|0.043||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150411|4 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150411|5 :00|0.036||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150411|6 :00|0.034||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150411|7 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150411|8 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150411|9 :00|0.038||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150411|10 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150411|11 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150411|12 :00|0.041||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150411|13 :00|0.044||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150411|14 :00|0.048||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150411|15 :00|0.049||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150411|16 :00|0.05||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150411|17 :00|0.053||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150411|18 :00|0.056||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150411|19 :00|0.057||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150411|20 :00|0.059||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150411|21 :00|0.061||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150411|22 :00|0.063||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150411|23 :00|0.063||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150412|0 :00|0.06||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150412|1 :00|0.059||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150412|2 :00|0.053||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150412|3 :00|0.054||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150412|4 :00|0.057||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150412|5 :00|0.058||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150412|6 :00|0.058||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150412|7 :00|0.057||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150412|9 :00|0.054||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150412|10 :00|0.052||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150412|11 :00|0.05||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150412|12 :00|0.049||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150412|13 :00|0.049||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150412|14 :00|0.05||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150412|15 :00|0.053||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150412|16 :00|0.055||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150412|17 :00|0.058||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150412|18 :00|0.06||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150412|19 :00|0.06||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150412|20 :00|0.062||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150412|21 :00|0.062||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150412|22 :00|0.061||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150412|23 :00|0.062||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150413|0 :00|0.056||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150413|1 :00|0.056||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150413|2 :00|0.053||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150413|3 :00|0.05||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150413|4 :00|0.047||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150413|5 :00|0.047||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150413|6 :00|0.045||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150413|7 :00|0.045||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150413|8 :00|0.045||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150413|9 :00|0.043||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150413|10 :00|0.042||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150413|11 :00|0.04||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20150413|12 :00|0.039||S|TRIBAL||||||||||||
